y_test,y_pred
75.53333333,73.65166090456216
61.3,62.00992533731122
68.7,74.04769658625646
96.63333333,99.30868214062852
101.4666667,99.493842387452
63.16666667,61.79707804518877
69.43333333,72.1750451840274
96.26666667,97.3773713617616
61.46666667,68.46499206510587
111.5333333,106.80668196335584
101.4333333,99.44510645731248
59.53333333,60.95760604707742
93.53333333,89.86707378528043
62.36666667,60.85104368307598
78.53333333,79.2185335694875
111.4,101.62815594132759
93.5,88.98721157868917
84.73333333,79.15736664563121
68.2,68.4638519755184
87.76666667,89.70943862350458
69.7,68.5685424616345
63.6,61.34889026693338
87.7,82.63081730682057
141.1,146.10665629990538
48.26666667,48.06790330363644
150.0666667,144.9798574487393
93.93333333,104.30639434900424
96.16666667,102.23442188411958
79.1,76.57062162322639
88.56666667,89.34429687030463
61.86666667,61.41548048335347
75.63333333,69.7034829937256
74.76666667,75.11613510699674
109.7333333,110.36689738455743
100.6,98.76594223287937
110.5,102.3331342809466
81.46666667,71.94900972265256
161.1,147.8445406653386
81.73333333,77.67433769661358
